COP,Temp,Temp^2,Demand,Demand^2,Cooling Load
4.57121476,11.60000004,134.5600009,126.4315904,15984.94704,577.945952
5.193927805,12.98571416,168.6287723,131.5998069,17318.50917,683.5198961
4.927154337,14.42142848,207.9775993,171.4057138,29379.91871,844.5424059
4.704644231,13.92666664,193.9520437,172.5322351,29767.37214,811.7027845
4.764434469,13.42307685,180.1789921,166.0211229,27563.01325,790.9967606
4.677581574,13.24117655,175.3287564,161.4368511,26061.85689,755.13404
4.735581586,12.90625006,166.5712906,158.7216102,25192.54955,751.6391347
4.714375785,12.52857133,156.9650997,155.9740776,24327.91289,735.3204146
4.798356628,13.2692307,176.0724833,159.4765015,25432.75452,765.2251279
4.798647179,13.15714278,173.110406,158.8876135,25245.27373,762.4455983
4.576714284,11.71538456,137.2502353,140.6984698,19796.05939,643.9366963
4.962311082,10.06666667,101.3377778,111.3706953,12403.43178,552.6560357
5.139907503,9.08125025,82.46910611,99.0909502,9819.016412,509.3183184
5.241631546,10.21874994,104.4228503,98.38387921,9679.387688,515.6920448
5.239934231,10.54285717,111.1518373,98.63906901,9729.665934,516.8622342
5.165028205,10.60625023,112.4925439,97.98469954,9601.001344,506.0937368
5.076436162,10.63571439,113.1184207,98.69330512,9740.368476,501.0102631
5.29170532,10.50000006,110.2500013,97.40197814,9487.145346,515.4225659
5.291771098,10.10666676,102.1447129,95.7864151,9175.037318,506.879783
5.139948735,9.560000102,91.39360194,94.74568783,8976.745362,486.9879783
4.700281626,8.806666629,77.55737711,94.66602325,8961.655959,444.9569697
4.500905275,8.092857361,65.49434026,105.762865,11185.78361,476.0286369
4.668308168,8.446153641,71.33751132,105.4714432,11124.22533,492.3731997
4.809097623,8.405555354,70.65336081,108.0913996,11683.75067,519.8220929
4.6891121,8.533333143,72.81777452,114.6719881,13149.66484,537.7098067
5.478618446,10.28571429,105.7959184,130.2057304,16953.53224,713.3475166
5.637537527,12.14285728,147.4489829,127.7730835,16325.96087,720.3255532
5.327559445,13.87857165,192.6147509,147.4378996,21737.93424,785.4841747
4.986125823,16.11249983,259.6126509,169.761735,28819.04667,846.4533706
4.928941005,16.26111105,264.4237325,174.1949936,30343.89581,858.596847
4.765202522,17.40666669,302.9920453,183.276894,33590.41988,873.3515176
4.698746602,18.38235272,337.9108914,188.0948247,35379.66309,883.8099185
4.375053318,18.63333321,347.2011064,209.5126862,43895.56566,916.6291728
4.193822902,18.63684213,347.3318844,215.60063,46483.63164,904.1908596
4.314333333,17.84615399,318.4852123,167.3959431,28021.40177,722.2018972
5.243485723,17.17333323,294.9233743,112.4516878,12645.3821,589.6388197
5.37177633,16.03333333,257.0677778,107.0089286,11450.9108,574.8280297
5.46182564,14.92000008,222.6064023,99.92894099,9985.793248,545.7944521
5.52710495,13.33124995,177.7222253,98.98884525,9798.791485,547.1217366
5.144507257,12.26666654,150.471108,99.05142231,9811.184261,509.5707609
4.810527515,11.4571429,131.2661234,108.3260633,11734.536,521.1055084
4.673237431,11.69999993,136.8899983,108.6972555,11815.09336,507.9680831
4.559484616,11.76428563,138.3984164,111.1536175,12355.12668,506.8032089
4.603181104,11.69333331,136.7340438,110.40323,12188.87319,508.2060622
4.752297541,11.70000005,136.8900011,108.8838735,11855.69792,517.4485645
4.741394633,12.73999996,162.307599,110.9504627,12310.00518,526.0599285
4.565785694,14.45625001,208.9831644,117.0278408,13695.51551,534.3240411
4.535583324,14.25000007,203.0625019,116.2483724,13513.68408,527.2541793
4.514563433,14.83750021,220.1514126,122.6097673,15033.15503,553.5295718
4.445397068,15.38000005,236.5444016,127.6534121,16295.39362,567.4701039
4.338730049,16.05294121,257.6969215,131.2599594,17229.17694,569.5015301
4.525228596,16.27142865,264.7593904,132.8150484,17639.83709,601.0184551
5.36241387,16.46666667,271.1511111,112.4376363,12642.22205,602.9371402
5.360782073,16.34000022,266.9956071,112.9636481,12760.78579,605.5734996
5.414283765,16.38571385,268.4916184,115.4832005,13336.36959,625.2588176
5.428077153,16.23125017,263.453482,112.9883429,12766.36564,613.3094428
5.44368828,15.79230771,249.3969827,111.2816521,12383.6061,605.7826254
5.511565773,15.05333335,226.6028448,106.3317309,11306.43699,586.0543286
5.547346152,14.1529412,200.3057446,101.2988369,10261.45436,561.9397132
5.539531595,13.41333326,179.9175091,100.0825745,10016.52173,554.4105838
5.444567551,12.69473698,161.1563471,98.73786679,9749.166338,537.5849856
4.857097329,11.86153845,140.6960943,105.1289153,11052.08884,510.6213738
4.609225023,11.35714279,128.9846923,111.0550968,12333.23453,511.8779312
4.757745897,10.7692307,115.9763298,108.235358,11714.89271,514.9563303
4.746371081,10.10714313,102.1543422,104.1956783,10856.73938,494.5513543
4.643461521,9.692307692,93.9408284,104.0818078,10833.02272,483.2998698
4.741521415,9.552941042,91.25868255,102.8576884,10579.70405,487.7019321
4.552717519,9.222222222,85.04938272,104.2338449,10864.69443,474.5472519
4.594538901,8.015384674,64.24639147,101.3886837,10279.66519,465.8342515
4.790892174,7.513333352,56.45017806,99.28866858,9858.239709,475.6813053
4.684382369,6.875,47.265625,98.02565653,9609.029338,459.1896571
4.596013533,6.260000006,39.18760008,98.36315485,9675.310232,452.0783908
4.678643323,7.464285782,55.71556224,101.8435182,10372.10221,476.4894966
4.753426831,10.10624999,102.1362888,106.4339581,11328.18744,505.9260322
4.819171759,11.5999999,134.5599978,110.4658813,12202.71094,532.3540557
4.64394002,13.42857136,180.3265288,118.5749708,14060.02369,550.655052
4.459971039,14.5235295,210.9329092,127.4089398,16233.03793,568.2401814
4.33470534,16.34999983,267.3224943,134.3851289,18059.36288,582.5199361
4.913400001,17.68000018,312.5824063,130.9739585,17154.17782,643.527448
5.239758333,18.55999985,344.4735943,125.005223,15626.30577,654.9971586
5.274684166,19.14285714,366.4489796,123.9517443,15364.03491,653.8063029
5.00395386,19.04375017,362.6644204,136.7823175,18709.40239,684.4524058
5.207709139,18.96666654,359.7344396,125.902282,15851.38462,655.6624647
5.330486031,18.5473685,344.0048783,120.4106002,14498.71263,641.8470223
5.451371731,17.2538461,297.6952051,109.9500455,12089.0125,599.3785697
5.483175,15.61428547,243.8059107,103.7394305,10761.86945,568.821452
5.508219015,14.58235297,212.6450183,99.72173309,9944.424051,549.2891464
5.561605278,12.73749995,162.243905,98.2380337,9650.711265,546.3611667
5.401872211,11.74375004,137.9156649,98.39315563,9681.213074,531.5072531
4.791930044,10.84999997,117.7224994,106.6061617,11364.87371,510.849269
4.665851284,10.00714309,100.1429128,106.2890359,11297.35915,495.9288346
4.771828199,9.612500072,92.40015763,106.0483117,11246.24441,506.0443241
4.812515748,9.226666641,85.13137731,103.676276,10748.7702,498.9437108
4.663836122,8.357142823,69.84183617,106.1044716,11258.1589,494.8538674
4.871630602,7.740000025,59.90760039,104.4445809,10908.67048,508.8154167
4.844570237,7.380000083,54.46440122,106.1249513,11262.5053,514.1297807
4.859157491,8.711764869,75.89484713,111.6321592,12461.73898,542.4382427
5.169994731,11.31176472,127.956021,136.9454028,18754.04336,708.0070111
5.559760614,13.80625015,190.6125433,137.1139143,18800.22548,762.3205401
5.072228554,17.0799998,291.7263931,169.6231271,28772.00524,860.3672687
4.549279339,19.19499998,368.4480243,204.1125865,41661.94798,928.5651727
3.946719996,21.42352934,458.9676096,255.6654592,65364.82702,1009.03998
3.952085742,23.08666687,532.9941872,276.2565428,76317.67741,1091.789544
3.664562135,24.11249995,581.412654,309.0937549,95538.94935,1132.693271
3.876572238,25.00624979,625.3125283,132.2558191,17491.60169,512.6992367
3.658840534,25.41333351,645.8375202,201.8301973,40735.42855,738.4645069
3.703487501,24.86666663,618.3511095,206.8389511,42782.3517,766.0254701
3.749137944,24.02307701,577.1082291,228.3018504,52121.7349,855.9351301
4.150615843,21.76666679,473.7877833,200.315726,40126.39009,831.433626
4.222224364,18.67500007,348.7556277,156.978867,24642.36468,662.7999969
4.411755298,16.22000008,263.0884025,142.41519,20282.08636,628.3009692
4.450285653,14.61874992,213.7078491,120.6391981,14553.81611,536.8788924
4.568914998,13.97999999,195.4403996,120.4333534,14504.19262,550.2497547
4.616827257,13.24666678,175.4741808,116.2234853,13507.89854,536.5837549
4.668749955,12.66666667,160.4444444,115.1257256,13253.9327,537.4932264
4.653947208,12.01538467,144.3694689,114.9298973,13208.8813,534.8776747
4.58995831,11.47499996,131.6756242,113.4531337,12871.61354,520.7451538
4.427629401,10.34444438,107.0075295,115.1588375,13261.55785,509.8806546
4.883082035,9.789473734,95.833796,109.8665171,12070.65158,536.4872159
4.749245671,9.400000095,88.36000179,115.8976894,13432.2744,550.4265996
4.81458945,10.7785712,116.177597,119.8147444,14355.57299,576.8588046
5.510936775,13.10000006,171.6100017,129.2612176,16708.46238,712.3503977
5.052947408,15.79333331,249.429377,178.2789431,31783.38156,900.8341235
4.293724967,19.85000014,394.0225057,235.7983894,55600.88046,1012.453432
3.752174993,22.34615385,499.3505917,302.4822922,91495.53708,1134.966493
3.548212828,24.10666682,581.1313851,335.3155142,112436.4941,1189.770809
3.236600023,25.10000038,630.0100191,305.9036771,93577.05968,990.0878485
3.216559998,26.25000036,689.0625188,328.627653,107996.1343,1057.050563
3.137817843,26.71538456,713.711772,339.2431891,115085.9414,1064.483332
3.239790003,26.71764699,713.8326608,292.815888,85741.14424,948.6619864
3.47567592,26.26428577,689.8127069,187.4871553,35151.43339,651.6445908
3.753071859,25.56249988,653.4414002,192.3686538,37005.69895,721.9733811
4.353443262,22.10769198,488.7500449,155.4629063,24168.71523,676.7989419
5.19436056,18.08666674,327.1275139,135.9147676,18472.82406,705.9903085
5.497626515,16.11333338,259.6395128,119.314535,14235.95827,655.9467514
5.493919999,14.83571441,220.098422,113.1632145,12805.91313,621.7096476
5.499708571,14.28124988,203.9540982,110.7774486,12271.64312,609.2436835
5.624626454,13.72307682,188.3228374,106.4332473,11328.03613,598.6472583
5.66923234,13.13333327,172.4844428,104.9477068,11014.02116,594.9729334
5.622876692,12.53333346,157.0844476,103.167249,10643.48128,580.09672
5.716860505,11.68947365,136.6437943,100.5424143,10108.77707,574.7869573
5.697957487,11.04999995,122.1024989,101.4345148,10288.9608,577.9695532
5.587703168,10.33076932,106.7247947,101.2053401,10242.52087,565.5053998
5.803205556,9.594117557,92.0470917,103.2435542,10659.23149,599.1435675
5.53069093,10.20625001,104.1675393,108.1660568,11699.89584,598.2330292
5.629446879,12.69333318,161.1207072,135.1915684,18276.76016,761.0537527
5.132037067,15.98750007,255.6001585,161.2506666,26001.77748,827.5443981
4.262648444,19.04666684,362.7755179,223.6857841,50035.33002,953.4938596
3.713085702,23.52857154,553.5936786,303.9714868,92398.66477,1128.672181
3.773606634,25.0733331,628.672033,263.8681285,69626.38922,995.7345201
3.445628136,26.91764719,724.5597304,320.158164,102501.25,1103.145978
3.303603331,27.013333,729.7201599,334.8171031,112102.4925,1106.102897
3.273713342,26.92352946,724.8764384,335.1815409,112346.6654,1097.288283
3.250449998,27.06153855,732.3268687,305.8479565,93542.97251,994.1434897
3.519093537,26.80625021,718.5750506,151.8753925,23066.13486,534.4637123
3.651184365,26.24000003,688.5376013,191.8177338,36794.04299,700.3619105
3.665774983,24.8105264,615.5622201,181.6254997,32987.82215,665.7982132
3.78913752,23.63333321,558.5344384,231.9188132,53786.33593,878.7722768
4.268310534,21.22105277,450.3330808,167.3465476,28004.86699,714.2870319
4.457797249,19.22500038,369.6006397,153.3627497,23520.13301,683.6600439
4.483982353,18.23333346,332.4544491,146.8234002,21557.11083,658.3535353
4.443990231,17.12941192,293.4167528,140.7845646,19820.29363,625.6452297
5.152202658,16.27500017,264.8756307,115.3048712,13295.21333,594.074064
5.468971077,14.47777769,209.6060469,107.5987988,11577.50149,588.4547183
5.521700008,12.80000019,163.8400049,97.96079826,9596.317996,540.9101405
5.414780017,12.47333323,155.5840419,103.7017456,10754.05204,561.5221399
5.648594446,11.77333323,138.6113754,104.1094473,10838.77701,588.0720456
5.668921225,11.15624994,124.4619127,109.9530006,12089.66234,623.314899
5.632718742,11.93571424,142.4612745,113.3130381,12839.84461,638.2604735
5.452511801,14.48124999,209.7066012,149.378236,22313.85739,814.4865946
4.914093149,18.67692302,348.8274534,185.8746164,34549.37303,913.4051792
4.069348176,21.90000021,479.610009,264.7236294,70078.59997,1077.252619
3.282310567,25.76153873,663.6568775,245.5915977,60315.23286,806.1078964
3.193506226,27.19999993,739.8399961,180.017354,32406.24775,574.8865408
3.217596514,28.29374993,800.536285,199.007159,39603.84933,640.3247412
3.119455496,29.15384601,849.946737,222.4718826,49493.73854,693.9911369
3.178769185,29.19333356,852.2507245,223.2274997,49830.51664,709.5886974
3.057533335,29.16666692,850.6944593,219.9322029,48370.17389,672.4500419
2.901048031,29.00000025,841.0000148,186.6633856,34843.21953,541.5194473
3.202889967,28.10769243,790.0423735,188.8610931,35668.5125,604.9013004
3.965040529,26.41538488,697.7725583,136.1631373,18540.39995,539.8923579
4.785174343,23.26428563,541.226986,160.1645983,25652.69855,766.4155264
4.828915061,21.48124993,461.4440985,146.0605224,21333.67619,705.3138563
5.138864917,19.42352968,377.2735053,131.4291652,17273.62546,675.3967261
5.315711723,18.17692302,330.4005304,124.747097,15561.83821,663.119606
5.363457135,17.44999967,304.5024886,118.8757455,14131.44287,637.5849654
5.484547218,16.20833325,262.7100669,114.4286448,13093.91475,627.5893055
5.492442181,15.35333341,235.7248468,112.2769237,12606.1076,616.6745119
5.532764834,14.12500012,199.5156284,107.2286593,11497.98539,593.2709557
5.578048504,13.64615404,186.21752,103.69514,10752.68207,578.4165207
5.634634236,13.3812499,179.057849,106.1634718,11270.68274,598.1923326
5.651794311,13.57692293,184.3328363,115.8216025,13414.64361,654.5998742
5.51518987,14.60714272,213.3686185,121.1221268,14670.56959,668.0115266
5.134706436,17.11428561,292.8987718,167.2795659,27982.45316,858.9314634
4.458210766,20.48124993,419.4815986,214.6447465,46072.3672,956.9315198
3.71650348,24.20769251,586.0123768,212.4457179,45133.18306,789.55525
3.340015411,24.08124971,579.9065878,117.7195889,13857.90162,393.1852413
3.624096496,25.20833317,635.4600614,166.1198899,27595.81783,602.034511
3.124696425,26.6200002,708.6244108,185.4658029,34397.56404,579.5243312
3.120413821,27.83333359,774.6944586,200.1139995,40045.61278,624.4384898
3.267175019,27.12857165,735.9593996,192.9288167,37221.5283,630.3322102
3.872255186,22.84285722,521.7961262,167.8984083,28189.87551,650.1454822
3.579022561,23.60624993,557.2550357,199.8684052,39947.37942,715.3335317
3.9585447,22.37857151,500.8004628,200.4526684,40181.27229,793.5008482
4.1258945,21.91250002,480.1576573,208.0738479,43294.72617,858.4907446
4.302213907,19.55000005,382.2025021,170.1479352,28950.31986,732.0128132
4.47468007,18.10624993,327.8362865,151.8221601,23049.9683,679.355594
4.608647201,15.92857136,253.7193856,143.5948957,20619.49407,661.778214
4.582589413,15.48749983,239.8626511,141.8220412,20113.49136,649.9121843
4.528791904,15.1600001,229.8256031,141.6091672,20053.15622,641.3184498
4.682989995,15.11250025,228.3876638,140.3435333,19696.30735,657.2273624
4.680333442,14.9571429,223.7161237,138.8504787,19279.45544,649.8665389
4.80371433,14.60000013,213.1600037,131.192909,17211.57938,630.213257
5.432185759,14.47857155,209.6290342,113.1881448,12811.55612,614.8590282
5.389918528,14.61333326,213.5495089,109.2365652,11932.62719,588.7761869
5.604478166,13.71052622,187.9785291,102.3936465,10484.45884,573.862956
5.600353137,14.06428576,197.8041338,103.0201476,10613.1508,576.9492065
4.466344423,14.57058834,212.3020445,126.5095853,16004.67517,565.0353806
4.791493524,14.99230766,224.7692891,130.1861115,16948.42361,623.7859099
5.485344059,15.13571412,229.089842,113.9143654,12976.48265,624.8594877
5.464149997,14.4399999,208.5135971,110.5586815,12223.22205,604.1092191
5.548135323,14.0999999,198.8099973,108.5949801,11792.86971,602.4996451
5.414535446,15.31428596,234.5273544,114.683138,13152.22213,620.9559155
5.493463821,15.27499998,233.3256243,113.8337082,12958.11313,625.3413578
5.470903064,15.96666662,254.9344429,115.9772524,13450.72307,634.5003054
5.475332245,15.98461562,255.5079365,113.7121196,12930.44614,622.6116349
5.502841949,15.04705895,226.413983,112.4045516,12634.78322,618.5444818
5.518312839,14.84375,220.3369141,112.6023483,12679.28885,621.3749845
5.5187417,13.66428573,186.7127045,102.2316884,10451.31811,564.1902818
5.595991177,12.96428571,168.0727041,101.0734112,10215.83444,565.605917
5.573729445,12.89999996,166.4099989,99.87922624,9975.859833,556.6997842
5.560397094,12.60555548,158.900029,99.5338586,9906.989008,553.4477781
5.444411414,12.07142864,145.7193894,98.73210842,9748.029232,537.538218
5.639887452,11.75624985,138.2094104,98.71559353,9744.768406,556.7448373
5.46986107,10.66923075,113.8324849,98.24908596,9652.882891,537.4088505
4.679483906,9.953846051,99.07905121,106.4704467,11335.95602,498.2267417
4.721200073,9.585714272,91.88591811,109.9347278,12085.64438,519.0238451
4.803569591,9.233333333,85.25444444,108.000793,11664.17129,518.7893251
4.737374167,7.650000027,58.52250042,105.3477377,11098.14584,499.0716512
4.820148468,6.978571483,48.70045994,103.4799268,10708.09526,498.7886108
4.872728607,7.976923062,63.63130154,107.4947449,11555.12018,523.7927184
4.666638904,10.09375012,101.8837915,118.8881914,14134.40206,554.8082594
4.656113386,12.06428562,145.5469875,124.5012861,15500.57023,579.6921046
4.479048704,13.34615392,178.1198244,131.9371639,17407.41522,590.9529831
4.919918176,15.38571426,236.7202032,129.0972393,16666.09718,635.1478539
5.435884416,16.11538491,259.7056308,116.4977283,13571.72071,633.268186
5.328479374,16.89285701,285.3686178,125.7484243,15812.66622,670.0478852
5.362576513,17.16875005,294.7659782,127.9530669,16371.98732,686.1581112
5.215194127,17.89230757,320.1346704,134.0604064,17972.19257,699.1510442
5.116725087,18.90000013,357.2100048,141.4998593,20022.21018,724.0158798
5.233034325,18.03076935,325.1086433,132.3989788,17529.48957,692.8484004
5.385939367,17.42500003,303.6306261,122.4517281,14994.42572,659.5175831
5.480978763,16.29999991,265.6899971,114.4386305,13096.20016,627.2357037
5.503813091,15.45000008,238.7025025,108.4205925,11755.02487,596.7266761
5.520656715,14.59333344,212.9653807,103.7072558,10755.19491,572.5321581
5.668455895,13.31538464,177.2994682,100.1743088,10034.89214,567.8336511
5.600754068,12.47692314,155.6736109,99.35344614,9871.107259,556.4542176
5.597032309,11.66923068,136.1709447,99.46297141,9892.882681,556.6974645
5.292003563,10.69285706,114.3371921,98.86617116,9774.519799,523.2001301
4.755290702,9.925000072,98.50562642,110.5869336,12229.46989,525.8730172
4.751825687,9.115384395,83.09023267,109.080576,11898.57206,518.331883
4.931170604,8.371428592,70.08081667,106.9439702,11437.01276,527.358962
4.735064251,7.378571408,54.44331602,107.4968319,11555.56887,509.0044058
4.924840566,6.984615473,48.7848533,110.7089433,12256.47014,545.2238952
4.767531033,8.146153853,66.3598226,116.7131371,13621.95638,556.4335033
5.358181268,10.423077,108.6405341,144.996428,21023.96414,776.9171445
5.469470008,13.99999984,195.9999955,146.2027756,21375.25159,799.6516961
5.12878798,15.99999976,255.9999924,170.2466569,28983.9242,873.1590077
4.743356657,16.98666623,288.5468298,197.5428945,39023.19516,937.0164036
4.106866693,18.53571429,343.5727041,231.9276265,53790.42396,952.4958448
3.994946141,19.70000035,388.090014,241.7072883,58422.41322,965.6075985
4.164710341,20.19230784,407.7292959,252.8305843,63923.30436,1052.966149
4.014233307,21.39166657,457.6033987,259.8194772,67506.16074,1042.975999
3.911022648,21.85333354,477.5681867,267.0137792,71296.35827,1044.296938
3.83386666,22.14615396,490.4521354,194.1029984,37675.97397,744.1650139
4.284265743,21.8357142,476.7984148,137.1688485,18815.29301,587.6677988
5.001497216,20.19285706,407.7514763,137.9508781,19030.44478,689.9609329
5.315074182,18.45999997,340.7715991,114.7741675,13173.10952,610.0332143
5.319194806,16.9266669,286.5120522,112.493415,12654.76842,598.374389
5.47482001,15.35000004,235.6225013,110.8607775,12290.112,606.9428032
5.525264843,14.13571426,199.8184176,106.2436693,11287.71726,587.0244105
5.610402802,13.45714283,181.0946931,103.434409,10698.67697,580.3086981
5.560581104,13.04615388,170.2021309,101.8914459,10381.86674,566.5756486
5.613758967,12.20769215,149.0277475,100.206406,10041.32381,562.5346105
5.554074315,11.31428582,128.0130637,109.4803519,11985.94745,608.0620105
5.54941816,10.88571426,118.4987749,105.9532933,11226.10036,587.97913
5.516805744,10.29230778,105.9315994,105.0348232,11032.31408,579.4567158
5.560553807,9.806666692,96.17071161,109.0428054,11890.33341,606.3383868
5.71750811,11.06923081,122.5278708,111.347567,12398.28067,636.6306171
5.504778746,13.21538463,174.6463909,143.680035,20643.95245,790.9268029
5.178083372,15.2642857,232.998418,170.7861852,29167.92106,884.3451058
4.362460041,18.08461512,327.0533041,228.2315393,52089.63553,995.6509703
3.894582724,21.0571428,443.403263,278.8712469,77769.17233,1086.08714
3.644746414,22.36153852,500.038405,321.139898,103130.8341,1170.473492
3.175716146,23.44666659,549.7461742,345.9868745,119706.9173,1098.756104
3.239306935,24.66428566,608.3269871,307.8477762,94770.25332,997.2134364
3.12214447,25.32142871,641.1747518,325.106668,105694.3456,1015.029985
3.121838723,26.00769278,676.4000836,316.0765263,99904.37046,986.7399393
3.758433294,25.60769243,655.7539113,168.6646105,28447.75085,633.9146878
3.745257112,24.79285731,614.6857734,184.7797394,34143.55209,692.0476331
3.747610039,23.31250024,543.4726674,219.7651787,48296.73376,823.5941897
3.934212099,22.10769228,488.7500579,199.8486176,39939.46994,786.2468492
4.45094692,19.75,390.0625,157.7668967,24890.3937,702.212083
4.613347405,18.2214286,332.0204602,143.0492895,20463.09923,659.9360685
4.774050011,16.33846122,266.9453149,130.2236716,16958.20464,621.6943208
5.31600001,15.33846158,235.2684037,108.8506747,11848.46938,578.6501877
5.396322477,14.71176467,216.4360198,106.7628277,11398.30137,576.1266467
5.321305417,14.0571428,197.6032638,104.9734796,11019.43142,558.5959456
5.420862133,13.66666659,186.7777756,104.0599009,10828.46297,564.0943761
5.47975638,13.11538484,172.0133194,105.2841486,11084.75194,576.9314849
5.484027038,13.00769234,169.2000599,105.575465,11146.17881,578.9787047
5.662773511,11.95882354,143.0134605,110.1779624,12139.18339,623.9128467
5.654707091,13.14285707,172.7346921,116.2546959,13515.15432,657.3862532
5.428082538,14.60000006,213.1600019,141.4200174,19999.62133,767.6395271
5.078097026,17.79999982,316.8399937,173.2789177,30025.58333,879.9271567
4.423518224,19.88666674,395.4795141,225.1914946,50711.20922,996.1386801
4.097427959,22.95000008,526.7025038,269.0569733,72391.65486,1102.441565
3.201576662,25.23846201,636.9799645,358.1813426,128293.8742,1146.745027
2.98305384,26.74999973,715.5624854,356.23653,126904.4653,1062.672749
2.971858584,27.39999989,750.759994,319.0906004,101818.8112,948.2921397
3.18623215,27.58571407,760.9716206,197.4677925,38993.52908,629.178229
3.23942071,27.34285722,747.6318412,195.446821,38199.45985,633.1344797
3.195759252,27.22142901,741.0061972,198.8413798,39537.89432,635.4491792
3.42788819,26.35294129,694.4775146,200.0247273,40009.89154,685.6624005
3.620827241,24.76923077,613.5147929,182.7500074,33397.5652,661.7062051
3.90025943,23.04615388,531.1252085,204.9133359,41989.47521,799.2151706
4.322476541,20.54000015,421.8916063,161.0746509,25945.04317,696.2414001
4.548593176,19.39285714,376.0829082,148.5343867,22062.46404,675.6224979
5.434066614,18.22857148,332.2808183,112.3150499,12614.67044,610.3274629
5.611610786,17.80714267,317.0943299,112.9438887,12756.32199,633.797144
5.626857512,16.40833306,269.2333939,109.5129388,11993.08376,616.2137021
5.743817596,15.27692311,233.3843796,105.5181283,11134.07541,606.0768822
5.736296604,14.62142849,213.7861711,103.7967958,10773.77482,595.4092074
5.775261809,13.63333329,185.8677765,103.1924647,10648.68477,595.9635004
5.611591143,13.17142861,173.4865317,102.3262616,10470.66382,574.2131434
5.929997037,12.21666662,149.2469433,107.4227468,11539.64652,637.0165701
5.840216098,13.05000026,170.3025068,113.3468064,12847.49853,661.9698436
5.038806304,15.83333327,250.6944424,194.0003586,37636.13913,977.5302299
4.566306114,19.5,380.25,224.2294173,50278.83157,1023.900159
3.905455154,23.33571434,544.5555638,297.9789366,88791.44663,1163.743373
3.441244767,26.96666638,727.2010957,323.1792466,104444.8254,1112.138891
3.15079666,28.58461571,817.0802551,276.8600286,76651.47543,872.3296533
3.069339959,29.07142884,845.147975,223.2515742,49841.26538,685.2349776
3.110374097,29.49333331,869.8567096,240.5477928,57863.24062,748.1936239
3.126603431,30.10714299,906.4400592,250.1272688,62563.65061,782.0487768
3.087339274,29.99285698,899.5714698,249.0513992,62026.59946,768.906166
3.035296631,29.76153858,885.7491786,202.760259,41111.72263,615.437531
3.131561735,29.2538461,855.7875114,190.6668347,36353.84184,597.0849636
4.010447039,27.84999997,775.6224985,143.9551567,20723.08713,577.3245318
4.109269684,26.01538467,676.8002397,187.2868791,35076.37509,769.6122945
3.987879478,24.47142846,598.850811,227.4840683,51749.00131,907.1790474
4.076005401,22.89999991,524.409996,189.3547446,35855.21929,771.8109616
4.256329354,21.4857145,461.6359277,177.6275549,31551.54828,756.0413762
4.449863665,20.24285712,409.7732642,153.9713861,23707.18773,685.1516763
4.55265888,19.125,365.765625,146.0385096,21327.24628,664.8635176
4.459494458,17.73076923,314.3801775,147.5310694,21765.41645,657.9139866
4.63699691,16.3071428,265.9229064,128.9763954,16634.91056,598.0631468
4.881435149,15.60624999,243.5550387,128.3887162,16483.66245,626.7211921
5.657145177,14.68749994,215.7226545,109.55682,12002.69682,619.7788361
5.6886795,14.22500008,202.3506274,118.4344211,14026.71209,673.7354631
5.667181527,14.70000015,216.0900044,123.4129291,15230.75107,699.4034721
4.931443691,17.22499979,296.7006176,203.7801208,41526.33765,1004.930191
4.159842849,21.11428574,445.8130624,224.114806,50227.44629,932.2823732
3.807419346,24.7799998,614.0483899,282.3468648,79719.75204,1075.012915
3.014131985,26.94666672,726.1228472,379.9870886,144390.1875,1145.331238
2.866640011,28.44666672,809.2128473,307.3657094,94473.67933,881.1068408
2.717227582,29.20666644,853.0293644,275.7427084,76034.04124,749.2556929
2.665659295,29.97333361,898.4007279,292.199637,85380.62784,778.9046783
2.736975006,30.35000014,921.1225087,292.8811885,85779.39059,801.6084926
2.730143332,30.64117645,938.8816941,298.4392568,89065.99,814.7819471
2.986959254,30.44666646,926.9994987,225.2575401,50740.95937,672.835094
3.159690295,29.75000014,885.0625081,213.4045159,45541.48741,674.2921779
3.599677801,27.9625001,781.9014116,228.0915082,52025.73613,821.0559388
3.785536347,26.23333321,688.1877711,224.9539827,50604.29435,851.571478
3.976157607,25.0600001,628.0036051,230.6774685,53212.09447,917.2099713
4.064183346,24.48000031,599.2704149,222.3276382,49429.57873,903.5802848
4.051970643,23.03571429,530.6441327,219.9199771,48364.79632,891.109291
4.088629407,21.68461536,470.2225431,197.9832876,39197.38216,809.4802917
4.381366714,20.64285742,426.1275623,166.023879,27563.92839,727.4114971
4.488184799,19.67857143,387.2461735,155.1289261,24064.98372,696.2472881
4.531434387,18.71999995,350.4383981,150.2115479,22563.50911,680.6737733
4.50924541,17.91111088,320.8078929,149.0813307,22225.24317,672.2443063
4.535558635,17.23571409,297.0698404,148.5005609,22052.41659,673.5330012
5.334460591,16.77692281,281.4651391,114.9977211,13224.47586,613.4508114
5.456626471,17.17857156,295.103321,122.273356,14950.7736,667.2000313
5.29355,18.99285739,360.7286318,132.7063424,17610.9733,702.4876587
4.372887111,22.85384618,522.2982854,170.2552466,28986.84898,744.5069734
3.853076665,24.97857148,623.9290333,137.7647443,18979.12478,530.8181215
3.489663899,26.40769225,697.3662099,152.064871,23123.72501,530.6552908
3.397897082,26.98571437,728.2287799,179.4945894,32218.30763,609.9041416
3.420586208,27.89333344,778.0380501,167.0457411,27904.27962,571.3943581
